ID_ETU1;ID_ETU2;BEST_ETU
5936;4418;4418
6330;6318;6318
3131;9642;9642
8723;425;425
4888;9033;4888
5399;6970;5399
1227;4136;1227
2662;1156;1156
8407;5107;5107
2904;7352;2904
7238;5273;7238
4447;8113;8113
1852;1231;1231
8386;3012;3012
397;3179;3179
3971;2506;2506
2252;6858;6858
6703;9560;9560
5588;3241;5588
1952;4014;1952
4567;3654;3654
7629;2825;2825
6848;6383;6848
8716;4463;8716
127;6922;6922
7366;7366;7366
8278;1035;8278
8564;3109;8564
555;7619;7619
5551;7780;5551
5181;3044;5181
7452;3748;7452
6433;6137;6137
9209;5815;5815
5577;7717;5577
2018;9878;9878
3604;3632;3632
5855;6278;5855
6641;791;791
7293;7220;7220
5519;7091;7091
1751;8617;8617
6924;1462;1462
5531;2954;2954
6330;1958;6330
9311;9629;9629
9203;1649;1649
3107;3584;3107
5953;2374;2374
9703;3869;3869
6849;8876;8876
1793;5960;1793
90;6946;6946
663;198;198
8645;1009;8645
9850;36;9850
3125;3573;3125
6384;1676;1676
7723;1765;1765
3279;3111;3111
9604;63;9604
9517;1388;1388
8787;8666;8787
1092;3416;1092
9415;3938;3938
8574;4779;4779
5839;3031;5839
8014;9162;8014
7916;1764;7916
4446;9895;9895
5491;5160;5491
3396;4086;3396
2056;8116;2056
1800;1399;1399
3775;1035;3775
4423;3065;3065
4600;3049;4600
8532;1788;8532
3710;4963;4963
564;8210;564
945;9370;9370
4191;2443;4191
6042;8901;8901
3798;5318;5318
1601;845;1601
2272;9880;2272
7582;400;7582
191;7438;191
176;6126;6126
6833;6098;6098
8145;7940;7940
2721;5438;2721
2770;7045;7045
8930;8252;8930
1828;8969;1828
2750;7883;2750
5290;2022;2022
4339;6607;4339
8250;3565;3565
4936;1901;4936
1724;3129;1724
4744;8999;8999
4234;7460;7460
7723;1911;1911
9357;3085;9357
6217;5519;6217
1656;7541;1656
975;8479;975
7084;4321;4321
4280;4908;4908
5953;9576;9576
9428;1472;9428
5467;3424;5467
2399;9580;9580
3835;4477;3835
7872;9618;7872
1775;1653;1775
3955;2256;3955
38;1905;38
6927;9281;9281
3325;3181;3325
4142;4099;4099
5549;9304;9304
1298;171;171
1773;7757;7757
4109;6700;6700
61;2111;2111
7260;6624;7260
7287;1024;1024
6185;5998;6185
6991;4554;6991
197;2343;197
1533;7919;1533
278;2065;278
9046;6859;9046
3142;895;3142
1323;2548;1323
2934;786;786
1793;8159;8159
2046;5019;5019
1971;5058;1971
8285;2041;2041
7483;4096;7483
3577;8217;3577
2247;3209;3209
2033;4156;4156
4691;7559;7559
650;1673;1673
2293;4366;4366
8379;3529;3529
9890;8967;8967
1243;9432;9432
1609;3611;1609
7796;3609;3609
1299;4886;1299
9686;2821;9686
1031;9314;1031
6222;1024;6222
5048;8527;5048
1705;4993;4993
3327;6487;3327
1823;8889;1823
20;1427;20
4713;9231;9231
7856;6421;7856
3069;4989;4989
7743;1378;7743
1353;1558;1558
4920;6498;4920
1480;7743;7743
8609;1939;1939
1576;10;1576
7225;8843;7225
895;7221;7221
3199;1069;3199
4984;7635;7635
2457;7270;2457
1049;5669;1049
4076;2257;4076
1492;4702;1492
7783;6930;7783
1720;4120;4120
4680;2162;2162
9358;7778;9358
4137;8293;4137
392;337;392
7212;6162;7212
5937;3193;3193
3868;9249;9249
783;746;746
372;633;633
129;4624;4624
4304;5874;5874
8159;8672;8159
8358;2824;2824
9204;2170;2170
2781;1132;1132
2572;2784;2572
5729;601;5729
9572;6669;9572
6826;831;6826
4823;1997;1997
8133;8832;8133
273;7652;7652
110;5239;5239
1290;2522;1290
8917;7861;7861
4567;8100;8100
2373;5537;2373
7226;4470;7226
9056;6264;9056
7421;2902;2902
2642;6230;2642
8494;7388;8494
6434;271;271
2192;9324;2192
8047;4201;4201
8335;6393;8335
2764;8861;8861
8095;4940;4940
4218;6711;4218
62;7881;62
9366;1545;1545
1729;2508;2508
8021;483;483
7636;9074;9074
3508;3017;3017
7482;2100;2100
6897;6221;6221
4766;8023;4766
8125;8595;8595
4940;6854;6854
2761;9481;2761
6473;5189;6473
2380;4640;4640
6237;342;342
4838;1798;1798
7245;9830;9830
1517;5785;1517
3561;2518;3561
7264;8437;7264
8065;2153;8065
5380;2125;5380
7715;4244;4244
8108;3784;8108
2942;4393;2942
4853;3134;4853
7298;2240;7298
7910;6724;7910
848;1678;848
9369;4349;9369
587;3898;3898
2321;5647;5647
9204;110;9204
4034;1476;4034
1908;7117;1908
4416;3686;4416
5073;7188;7188
8589;1540;1540
9970;7027;9970
9198;7690;9198
1373;2708;1373
9156;9265;9156
8914;8866;8914
5663;1684;5663
4500;7412;7412
2529;2116;2529
7887;2770;7887
8078;3003;3003
5700;865;865
2630;2742;2630
3468;1147;3468
871;1217;871
1829;3408;3408
6183;8601;8601
3903;2808;2808
5374;4786;4786
3822;9938;9938
6783;2531;2531
5602;6872;6872
1693;6335;6335
9032;400;9032
826;429;429
1293;142;1293
7956;6569;7956
7993;403;7993
9693;9298;9693
9455;6496;6496
3769;8932;3769
8809;6453;8809
3847;8545;3847
4260;9850;9850
5827;9074;9074
6096;513;6096
7904;4636;7904
3566;6012;6012
2303;7234;2303
8408;1345;8408
1026;9118;1026
4132;1939;1939
1564;6927;1564
7340;3154;7340
1998;4427;4427
881;5259;881
7246;6327;7246
7473;1686;1686
3272;2997;2997
7755;8858;7755
3621;9838;9838
8304;6594;8304
411;6126;6126
3303;2652;3303
2604;1860;2604
5908;6976;6976
3356;9475;9475
356;7074;7074
4555;191;191
8551;5463;5463
5417;7358;5417
5218;8086;5218
2356;5627;5627
311;1887;1887
6911;9371;9371
6186;4224;6186
5198;632;632
8797;2334;2334
2522;5670;5670
7858;8793;7858
456;2626;2626
9924;4263;9924
7169;7113;7113
6594;8157;8157
1037;1789;1789
3772;181;3772
5875;9941;9941
6554;9864;9864
6220;7607;7607
7249;6808;6808
6258;7443;6258
1030;5067;1030
742;5447;742
5830;6459;6459
9564;4710;4710
8038;6424;8038
2883;321;321
8678;8743;8743
8521;5625;5625
7807;1381;7807
5955;4798;4798
8412;7227;7227
9406;751;9406
7572;3923;3923
6007;6177;6177
3589;2992;2992
1871;3432;3432
4870;7020;7020
5080;7406;7406
7862;1672;1672
2243;4189;2243
6813;7295;6813
8642;3450;8642
8986;4751;8986
8172;589;589
4191;9226;4191
1450;1332;1332
3670;9139;3670
885;5142;5142
5040;1409;5040
2270;7105;2270
5853;247;247
3950;1288;3950
6585;7505;7505
6229;3308;6229
5176;550;550
6030;5213;6030
8021;2042;2042
4492;974;974
939;6671;939
552;8173;8173
2313;3323;3323
116;7314;116
2565;1525;2565
9415;9699;9699
7249;3880;3880
8603;6454;8603
4728;1807;4728
1245;7124;1245
3252;7540;3252
408;9297;9297
3865;7834;7834
6704;490;6704
4685;1325;4685
4283;8314;8314
2755;962;962
7206;2963;2963
3334;4075;3334
161;800;800
2782;7998;2782
6419;8178;6419
5989;7606;7606
188;4554;188
6579;611;6579
5940;3585;5940
6369;5840;6369
1491;8477;1491
7195;6673;6673
8796;4369;4369
393;2014;2014
7223;7744;7223
9740;2522;2522
2557;3825;2557
2433;7015;2433
4371;4168;4168
124;6590;124
8918;3147;8918
9693;7317;7317
9514;9534;9514
9676;5600;9676
6502;2500;2500
7817;5264;5264
5895;3449;3449
405;1860;405
9911;9940;9911
4094;7331;4094
9222;6598;9222
2271;4360;4360
6864;6845;6864
609;3130;3130
4554;7804;7804
4953;7017;4953
8850;4352;4352
7170;9397;9397
9393;5117;9393
3880;7481;3880
1614;292;1614
9426;2195;9426
6501;3574;3574
684;1667;1667
3793;9342;9342
2793;6704;6704
885;551;885
4770;7134;4770
7208;720;7208
5560;5566;5560
8306;8067;8067
2333;4258;4258
4452;368;368
3859;6151;6151
747;720;747
5399;5521;5399
5678;4604;5678
5974;6395;6395
5915;3114;3114
9148;280;280
1012;8420;8420
6018;7550;6018
6187;5468;6187
5910;5807;5910
4377;7528;4377
4349;2170;2170
985;500;985
736;2386;2386
909;698;698
7417;6926;7417
3833;3390;3833
871;732;732
2411;5875;5875
3784;4763;4763
4261;2318;2318
9575;3105;9575
6888;140;140
3494;9082;9082
7009;1403;1403
4305;7324;4305
3006;9247;9247
7947;4023;7947
8854;7421;7421
7293;8600;7293
2307;9850;9850
9526;6721;6721
3021;7394;3021
2782;1;2782
1065;4872;1065
1467;9590;9590
5215;5500;5215
8594;6727;6727
3047;8080;3047
9043;3979;3979
5662;4835;5662
4331;6073;4331
3426;9262;3426
2854;9110;9110
9651;6279;9651
4525;4772;4772
9986;696;696
4632;9271;4632
6634;1683;1683
52;5665;52
1601;5328;5328
4391;7654;4391
4172;5208;4172
9069;5764;5764
3401;3992;3992
3493;4155;4155
8953;1746;1746
4735;940;940
4151;161;161
6231;2051;2051
7796;8048;8048
9927;6582;9927
8138;6935;6935
1246;6141;6141
2144;8416;8416
3989;2975;3989
260;6055;260
2697;2875;2697
1410;1908;1908
2050;3736;2050
2282;7088;2282
7790;793;7790
7022;5292;5292
9800;3006;3006
756;1420;1420
9578;5235;9578
2407;6115;6115
7387;6577;6577
934;6037;6037
6914;8894;8894
9756;8205;9756
5941;7367;5941
6309;5049;6309
647;8686;647
5857;2324;5857
2951;3266;2951
3653;7276;7276
6466;9481;9481
6171;1230;6171
6489;5063;5063
7412;7179;7179
9893;1371;1371
6271;6923;6923
2865;1475;1475
4718;1956;1956
7274;3741;7274
7899;2873;7899
8484;4257;4257
7076;4103;7076
3312;2091;2091
7371;2967;2967
2573;8846;2573
5681;1137;5681
9355;6265;9355
1830;9925;9925
6954;3678;3678
9262;3446;9262
3296;8403;3296
5375;7589;5375
8665;8646;8665
3184;747;3184
8993;9688;8993
918;4272;918
8760;1538;8760
5081;9336;5081
5207;5499;5499
7249;7386;7386
5239;2984;2984
1049;141;141
2074;2684;2074
285;5340;285
1227;6672;1227
4990;2678;2678
1086;7464;1086
2465;9612;9612
9437;6335;6335
1217;9105;9105
7570;390;390
1087;6571;1087
3333;5660;3333
3096;8280;8280
748;7490;7490
7631;9132;9132
931;3510;3510
5158;2743;5158
3746;2302;2302
974;6306;6306
6984;6892;6984
5820;1908;1908
1084;9248;9248
1947;2864;1947
2015;900;2015
2421;1261;2421
6468;6024;6468
8590;7360;7360
720;3435;3435
9307;2499;2499
425;5383;425
7836;7049;7049
4130;3364;4130
7329;515;7329
491;2132;491
3589;1667;1667
6917;6737;6737
7916;9256;7916
3679;7550;7550
8948;1033;8948
3571;7657;7657
1246;1081;1081
3250;3791;3250
88;6958;6958
3749;8089;3749
3170;6868;6868
7717;7695;7695
4712;7237;7237
9586;2013;9586
7907;7273;7273
957;8327;957
767;3087;3087
3966;5055;3966
7398;4861;4861
3183;9268;3183
493;9015;9015
6208;3693;6208
6468;7818;7818
7278;3111;3111
4728;2558;2558
5187;6769;6769
8026;1388;8026
7794;4297;7794
1584;7890;7890
1136;2535;2535
9868;8904;8904
7994;2761;7994
5471;2690;5471
6427;9096;9096
9972;2134;9972
8619;4207;8619
4686;1563;1563
7749;4757;7749
9808;2950;9808
9781;8923;9781
2525;6806;2525
952;7085;952
432;6805;6805
7768;8851;8851
6758;1625;6758
2160;8450;2160
810;5056;810
1698;7292;1698
7306;9413;9413
792;5551;5551
7324;8463;8463
5020;6684;5020
8442;8907;8442
6363;6330;6363
6433;6986;6986
9582;2360;9582
5191;112;112
6330;1235;6330
8396;1499;1499
6757;4689;6757
1834;3246;3246
1476;5429;1476
3873;1504;1504
7657;2247;7657
8631;2074;8631
2972;4037;4037
9380;2132;2132
1173;7800;7800
6742;2313;6742
5135;9546;9546
8363;8329;8329
9303;8785;8785
7455;3421;3421
6548;7846;7846
2488;4527;2488
1290;5444;1290
8516;3646;8516
4441;6851;4441
2276;1430;2276
1495;4391;4391
6888;2099;6888
415;9289;415
1682;7650;7650
8417;7880;7880
8489;8455;8455
3183;663;3183
9606;8431;8431
7433;8356;8356
1373;3190;1373
8012;8592;8592
3125;2219;3125
5247;4072;4072
115;6538;115
2518;2352;2518
5511;5865;5865
351;4717;351
8990;2263;8990
8346;46;8346
1154;4822;1154
214;4238;4238
3814;629;3814
327;2003;327
4868;7526;4868
4115;1292;1292
1087;9405;1087
2179;3832;2179
1259;5934;5934
4539;4736;4736
1032;8176;1032
846;5337;846
3188;1831;1831
7969;1862;7969
582;4934;582
4324;6815;4324
8188;2877;2877
4452;5421;5421
3954;4185;3954
3926;9691;9691
4900;4517;4900
3084;678;3084
5496;8299;5496
2341;7565;7565
3829;9098;3829
6856;7286;7286
2805;3570;3570
8573;792;792
8141;881;881
3935;2217;2217
8122;1584;1584
9026;5720;5720
7489;1718;1718
5472;8516;8516
9766;7650;7650
2870;8302;8302
9288;3970;3970
8149;6582;8149
336;6803;6803
2971;1464;1464
7456;9112;9112
7973;9724;7973
963;7737;963
9149;52;52
7401;450;450
8485;8287;8485
34;9262;9262
5787;120;5787
2632;6249;2632
8324;7103;7103
9944;6442;9944
6968;162;6968
7195;2315;7195
5587;9983;9983
7215;2553;2553
750;2863;2863
9434;9080;9434
9422;9057;9057
1955;2651;1955
4055;9943;4055
9642;6683;6683
4240;6568;6568
962;7938;962
1495;5520;5520
2862;6328;2862
8115;3762;3762
8024;4410;8024
3882;3565;3565
1441;7621;7621
6519;2990;6519
3581;8750;8750
6828;8689;6828
7753;833;833
1347;7847;7847
5327;5490;5490
9571;263;9571
8129;9201;9201
61;5585;5585
9297;6648;6648
6864;6605;6864
4341;950;950
1974;9165;1974
1119;4128;1119
8054;2675;2675
7245;5796;7245
3324;1358;3324
6512;5245;5245
4210;6411;4210
3461;3982;3461
5002;7272;7272
9185;7055;9185
5841;8117;8117
8409;481;481
1503;9993;9993
5312;596;5312
6709;7704;6709
6577;5446;5446
4052;6665;4052
8092;6256;8092
2453;858;858
3824;7894;7894
1264;5737;1264
2917;9608;2917
933;4397;4397
3886;7372;7372
4122;8859;4122
1899;1521;1899
72;239;239
3746;4087;3746
258;4280;258
6391;8599;6391
769;8093;8093
5185;7642;5185
254;2156;254
9560;9734;9734
5721;4508;5721
1374;2491;2491
3176;3152;3176
9883;8121;8121
3787;468;3787
9061;3392;9061
8055;5332;8055
774;2145;2145
7243;8037;7243
6894;5524;5524
9514;4493;4493
3543;9330;3543
213;3290;213
6062;9904;6062
7326;9817;9817
4151;2331;2331
3484;1559;3484
6903;1202;1202
3172;506;506
1216;9579;1216
5576;6246;5576
2443;2646;2443
182;5530;5530
8472;1332;1332
1705;5368;5368
7650;7348;7650
4161;2132;4161
3507;3971;3971
5431;9110;9110
878;2408;2408
1686;1243;1686
6281;5717;6281
4893;8976;4893
9568;1346;9568
3293;8275;8275
9315;752;9315
4006;7473;4006
1755;6599;6599
6413;2912;2912
8544;5700;5700
8802;863;863
4950;8546;8546
2525;3372;2525
7204;4231;4231
2504;7399;2504
7598;6706;6706
1057;9592;9592
2101;4973;4973
5745;6626;6626
1100;3889;3889
5261;5978;5261
5000;3286;5000
8463;6949;6949
8296;8294;8296
8600;522;522
9672;9490;9672
4384;856;4384
6814;7461;6814
5054;227;5054
1710;336;1710
57;1114;57
2366;3640;3640
5698;6939;5698
4884;1568;4884
4721;4965;4965
5447;6280;6280
1654;1761;1761
3426;3523;3426
2446;8345;8345
3822;9439;9439
9764;9365;9764
4207;1412;1412
3986;3577;3577
3996;2337;2337
5899;3603;3603
5720;2375;5720
5074;9987;9987
5647;7209;5647
259;8779;8779
5767;5197;5767
2880;6894;6894
1583;6139;1583
965;1912;965
3318;6339;6339
2394;8369;2394
6500;9646;9646
6605;1821;1821
1571;7817;7817
8919;9351;8919
4085;7905;7905
6540;1642;6540
811;7355;7355
3726;8880;8880
9800;2045;9800
9630;4533;9630
6434;4863;6434
3933;4497;3933
3417;1770;3417
6314;5567;6314
1815;6392;6392
2842;1915;2842
4330;3713;3713
6238;2629;6238
4074;8137;4074
5113;9947;9947
8711;1370;8711
7715;1519;7715
3516;5925;5925
7824;7825;7824
5724;9679;5724
398;4488;4488
524;9321;524
3906;714;714
5722;4104;4104
2018;6485;2018
2756;3919;3919
7634;292;7634
8253;9232;8253
654;450;450
4372;1768;1768
1040;8729;1040
8471;9141;8471
4459;5469;4459
16;6301;6301
5025;6927;5025
6047;6309;6309
4852;3169;4852
9189;9970;9970
2149;9826;9826
2651;6154;6154
7812;6973;7812
74;3858;3858
2159;8596;8596
7415;4579;4579
1644;3116;3116
4449;8476;4449
4954;8988;4954
9847;3935;3935
3477;1554;1554
2823;8336;8336
6566;7796;7796
4662;6251;6251
3373;4652;4652
2919;1356;1356
5486;3921;3921
5754;8331;8331
1481;7065;1481
4701;6321;6321
7472;7643;7472
1927;3918;1927
2223;9295;9295
7536;7435;7536
3752;1171;3752
5975;1671;1671
1156;9940;1156
3078;2643;2643
794;6538;6538
3287;613;613
4799;1990;4799
2894;9275;2894
6005;1175;1175
2479;1832;2479
802;6594;6594
7040;1079;1079
1884;6110;1884
124;1609;1609
4663;4313;4313
4994;9616;4994
9654;6845;6845
7195;3172;7195
4233;2846;4233
1480;2403;1480
9467;8233;9467
1780;7110;7110
8581;7276;8581
6318;9823;9823
3960;157;157
480;1993;480
5988;485;5988
2799;5533;2799
656;5053;656
52;7146;52
5718;9163;9163
5592;1133;1133
7849;1043;7849
5545;6725;5545
2836;3573;2836
7483;9241;7483
7836;8396;8396
2118;2976;2976
7224;7338;7224
731;1228;731
2749;5431;2749
8740;4340;4340
4407;4117;4117
5898;6827;6827
6791;7912;7912
7792;1291;7792
952;2515;952
418;2422;418
8740;6362;6362
604;5680;604
3761;7465;3761
5442;6507;6507
295;7064;7064
4247;420;420
964;948;964
3311;8283;3311
796;379;379
9388;6873;9388
8332;120;8332
7080;8559;8559
6990;5809;5809
3562;9638;9638
7449;7629;7629
237;627;627
4623;1788;4623
766;553;553
237;6481;237
8109;2982;2982
5242;6912;5242
3194;3247;3194
2208;2349;2208
6617;7273;7273
3338;8266;3338
4957;1651;4957
9521;7159;7159
8429;8050;8429
1549;1198;1198
7416;588;7416
9738;709;9738
2765;9709;2765
7004;1903;1903
6338;3222;6338
5761;381;5761
3461;729;3461
8019;2545;2545
8615;5849;5849
4460;3350;4460
8818;7889;8818
8354;8033;8354
7538;3663;3663
8686;477;8686
7698;5252;7698
9441;5880;5880
8920;3193;3193
7779;8470;8470
468;3517;3517
626;1488;1488
3656;1910;3656
4178;944;944
6465;9375;6465
6599;2419;6599
5595;7850;7850
6455;9623;9623
6100;9798;6100
9321;2932;2932
471;8915;8915
7095;6990;7095
6588;8416;6588
3837;8997;3837
5921;2558;2558
1871;2483;1871
2733;541;2733
9729;437;9729
3847;3484;3847
3212;8721;8721
1745;3421;3421
9346;4984;4984
8194;1513;1513
7843;3374;3374
7205;9845;9845
1748;5318;5318
1678;1435;1435
5307;8629;8629
5230;5356;5356
6423;1335;1335
8040;4896;8040
5742;3061;3061
2997;4155;2997
8444;4794;8444
8358;7290;7290
6700;2463;6700
9890;8248;9890
7304;6233;6233
5188;7912;7912
5784;9585;5784
754;8631;8631
3169;1153;1153
1500;935;935
5343;6415;5343
2431;5377;2431
3870;2276;3870
733;6090;733
3879;7589;3879
2469;2648;2648
4277;8035;8035
4770;6259;4770
809;4996;809
1027;9295;9295
6444;4932;4932
6422;8619;8619
3782;942;3782
4600;2471;4600
6218;9130;9130
2740;8409;2740
3627;7647;7647
2114;1937;2114
1651;2607;2607
6232;6294;6232
4352;7783;4352
6956;7053;6956
138;9913;138
3243;9685;3243
3088;7153;3088
36;5192;5192
4699;1303;4699
4033;320;320
4863;2693;2693
9760;4471;9760
528;9796;9796
3124;271;271
3762;8422;3762
8934;6803;6803
1440;7885;1440
8200;1916;1916
4720;9143;9143
6127;5909;5909
4323;7378;4323
4193;3475;4193
6470;4356;6470
1895;2370;2370
12;2471;12
6568;1236;6568
7788;4924;7788
6049;1771;1771
4205;617;617
640;5631;5631
3086;187;3086
7701;860;7701
9167;3526;3526
8493;6742;6742
3471;5433;5433
3293;8576;3293
3222;4092;4092
4801;2228;2228
8209;7550;7550
1361;4686;1361
1441;2369;1441
5270;7788;7788
6924;9745;9745
8436;1332;8436
5277;4236;4236
8631;4963;8631
3929;4312;3929
4452;519;519
3409;1576;1576
7937;5622;7937
6391;5322;6391
3823;1717;1717
8600;5358;5358
5770;1838;1838
3934;6900;6900
8310;5872;5872
8674;4095;8674
5273;7946;7946
383;7546;7546
7396;5562;5562
9362;5378;5378
5541;2100;2100
5880;8541;8541
2348;6650;6650
3756;211;3756
8120;7309;7309
1082;9227;9227
2305;7783;2305
526;6533;6533
260;8196;8196
600;3748;600
3263;2244;3263
388;5483;388
2269;8790;2269
5181;6101;6101
7550;4066;7550
2689;8621;8621
1637;4205;1637
3070;276;276
1548;1710;1710
9764;3402;3402
1547;7878;7878
9434;5340;9434
2974;2166;2166
3922;5650;5650
6463;1237;1237
8674;9521;8674
5067;3959;3959
8628;5900;8628
2547;1269;1269
5896;3548;3548
7980;6464;7980
6;1022;6
7335;6833;7335
8637;1893;8637
8484;2168;8484
6463;9290;6463
8624;8128;8624
1963;4489;4489
6347;1144;1144
7558;8934;8934
6315;3016;3016
4281;1779;1779
8334;5314;5314
4226;2183;4226
7632;2347;7632
8496;7274;8496
5737;5326;5737
555;6686;6686
9273;2988;9273
629;7286;7286
9762;7506;9762
6842;3091;6842
568;7875;7875
2316;8084;8084
7658;6420;6420
7962;577;577
4285;9153;4285
5564;4985;4985
3660;958;958
7623;7234;7623
7187;5053;7187
6840;3953;6840
8970;9405;8970
9702;8796;9702
4021;1295;4021
4793;8674;8674
2247;2930;2930
4647;8415;4647
3280;7668;7668
8172;2672;2672
9694;6950;9694
4878;2714;2714
43;9670;43
6181;8321;8321
7628;8565;8565
8294;8188;8294
6751;43;43
5825;5439;5825
3090;1900;3090
3239;4107;3239
9037;1543;1543
3239;5846;5846
8149;4307;4307
3374;4777;4777
2095;4400;4400
7622;349;349
47;5597;5597
2660;2399;2660
9345;4871;9345
4745;7536;4745
7577;322;322
1932;8105;1932
7137;2056;2056
1935;5840;1935
725;2066;725
4770;1762;4770
203;9137;203
6308;1573;6308
8254;4855;8254
2459;2257;2257
3578;9263;3578
2525;6245;2525
2739;6314;6314
6791;4460;4460
4294;999;999
1710;2257;1710
1631;2110;1631
3282;962;3282
8693;9153;8693
2877;8276;8276
8939;9728;9728
8498;6737;8498
64;4140;4140
8790;4451;4451
6975;4738;4738
5260;635;635
367;2017;2017
8934;9080;8934
5493;5313;5313
7862;3183;3183
5836;3243;5836
1586;59;1586
2867;8957;8957
531;5906;531
6908;4334;6908
567;1057;567
9504;6347;6347
5543;1003;1003
1796;2601;1796
4830;2792;2792
6460;5927;6460
1917;3656;3656
5617;7005;7005
7261;950;950
5850;1437;1437
3897;7523;3897
8542;4141;4141
8801;4374;8801
8070;5381;5381
43;3426;43
2591;9668;2591
71;2427;71
7379;6913;6913
9390;4095;4095
2414;5711;5711
8852;886;886
8070;4822;8070
7607;6514;7607
7495;9074;9074
9539;4461;9539
4088;9552;4088
8095;2430;2430
2087;7062;2087
2680;5051;5051
7246;9148;7246
9152;934;9152
7279;9975;7279
9936;3334;3334
8619;4810;4810
2483;8868;8868
8584;4144;8584
4695;5216;5216
983;5620;983
8546;2309;8546
2831;2808;2808
5304;7420;7420
6817;9143;9143
220;1481;1481
9662;835;9662
302;9919;302
915;6334;6334
7726;6473;7726
6547;2579;6547
1825;5279;1825
8554;2695;8554
4090;8568;4090
6947;4591;6947
7401;6505;6505
3825;7175;3825
1278;667;1278
3540;7428;7428
1598;1282;1598
475;6921;6921
6161;7589;6161
2659;605;2659
8794;6315;6315
8123;8517;8123
5061;3012;3012
1281;3283;1281
4472;579;4472
3389;3166;3389
3640;5182;5182
732;9982;9982
7847;420;7847
1152;9260;1152
740;9881;740
255;5775;255
3287;9900;9900
1280;7966;1280
8074;8721;8721
6589;5995;6589
5508;4915;4915
8541;3560;8541
8875;4514;8875
4443;9058;4443
1127;1154;1154
9381;9077;9077
6538;982;6538
9180;8791;8791
382;6673;382
2512;4673;4673
8446;3902;8446
840;691;840
4524;8268;4524
2478;4579;4579
3820;4560;4560
9419;771;771
4564;8472;4564
4531;8537;8537
3953;7129;7129
6368;7507;6368
9811;6198;9811
1098;8706;8706
2943;6413;6413
6457;7665;7665
9552;9285;9285
4731;2523;2523
5345;2241;5345
6383;1048;1048
9677;8078;9677
8269;5729;8269
8365;5512;8365
5510;1414;1414
7373;1810;1810
9442;1056;9442
5554;8724;8724
2097;3366;2097
6823;9084;6823
9551;5596;5596
8916;1562;8916
7572;6817;6817
1221;6603;1221
6629;8351;8351
9197;1724;1724
7401;8111;7401
2904;6073;6073
9715;4748;9715
7823;8349;8349
2554;8776;8776
1966;2567;2567
8832;6523;6523
8697;612;612
5815;147;5815
8706;3264;8706
5326;8535;8535
1777;6188;6188
9678;6555;6555
7490;1701;1701
2751;545;2751
3982;3108;3982
7547;6865;6865
7124;5418;5418
6757;9751;6757
7502;9279;7502
2224;7669;2224
1258;8046;8046
1939;2501;1939
3680;5335;3680
4346;7959;7959
3382;6878;6878
4062;6678;6678
2027;1854;1854
3192;998;3192
4557;2824;2824
5599;6866;6866
6567;6793;6567
880;1321;1321
6207;2699;6207
2192;8625;8625
7020;2824;7020
